"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"TCS","EQ","24-Dec-2024","4,158.30","4,158.30","4,218.00","4,158.30","4,182.00","4,179.50","4,186.17","11,81,886","4,94,75,71,708.95","77,609","5,33,344","45.13"
"TCS","EQ","23-Dec-2024","4,170.30","4,200.05","4,217.00","4,114.90","4,157.05","4,158.30","4,150.99","21,95,338","9,11,28,20,726.95","1,49,845","11,54,260","52.58"
"TCS","EQ","20-Dec-2024","4,271.90","4,329.00","4,382.00","4,152.50","4,177.05","4,170.30","4,239.81","41,16,989","17,45,52,42,238.80","2,14,598","19,96,120","48.48"
"TCS","EQ","19-Dec-2024","4,347.85","4,282.00","4,364.00","4,262.00","4,281.00","4,271.90","4,302.28","30,15,763","12,97,46,63,426.65","2,17,876","19,01,387","63.05"
"TCS","EQ","18-Dec-2024","4,328.50","4,311.70","4,362.00","4,289.60","4,355.65","4,347.85","4,333.96","15,75,404","6,82,77,36,370.00","1,06,590","9,08,340","57.66"
"TCS","EQ","17-Dec-2024","4,415.20","4,410.00","4,432.95","4,318.00","4,322.70","4,328.50","4,346.26","32,25,027","14,01,68,05,137.00","1,72,049","22,49,458","69.75"
"TCS","EQ","16-Dec-2024","4,473.90","4,459.00","4,475.00","4,397.00","4,416.00","4,415.20","4,425.19","16,46,224","7,28,48,53,956.40","1,32,903","9,49,508","57.68"
"TCS","EQ","13-Dec-2024","4,454.95","4,434.95","4,494.90","4,394.40","4,474.90","4,473.90","4,457.63","19,67,048","8,76,83,79,842.00","1,53,642","10,69,246","54.36"
"TCS","EQ","12-Dec-2024","4,427.45","4,430.05","4,485.00","4,426.00","4,460.00","4,454.95","4,461.52","19,14,642","8,54,22,15,590.15","1,49,188","10,47,595","54.71"
"TCS","EQ","11-Dec-2024","4,432.55","4,431.85","4,448.65","4,407.00","4,423.00","4,427.45","4,425.28","16,35,256","7,23,64,72,507.40","1,08,588","10,05,439","61.49"
"TCS","EQ","10-Dec-2024","4,452.15","4,426.15","4,493.80","4,412.10","4,437.80","4,432.55","4,440.97","20,87,828","9,27,19,71,917.90","1,42,478","12,19,085","58.39"
"TCS","EQ","09-Dec-2024","4,445.50","4,430.45","4,469.40","4,415.55","4,445.60","4,452.15","4,446.54","20,66,639","9,18,93,99,351.95","1,27,439","15,01,391","72.65"
"TCS","EQ","06-Dec-2024","4,464.05","4,453.00","4,465.00","4,412.75","4,444.15","4,445.50","4,439.27","18,42,087","8,17,75,21,134.60","1,38,417","11,45,887","62.21"
"TCS","EQ","05-Dec-2024","4,354.40","4,400.80","4,489.00","4,360.00","4,455.15","4,464.05","4,430.75","37,46,747","16,60,09,10,836.35","2,60,982","19,01,325","50.75"
"TCS","EQ","04-Dec-2024","4,302.75","4,313.55","4,386.95","4,289.05","4,342.00","4,354.40","4,360.32","33,02,642","14,40,05,89,848.00","2,17,385","22,23,011","67.31"
"TCS","EQ","03-Dec-2024","4,276.65","4,314.35","4,325.00","4,265.45","4,303.00","4,302.75","4,298.86","20,10,905","8,64,45,99,154.70","1,44,243","13,14,577","65.37"
"TCS","EQ","02-Dec-2024","4,270.85","4,270.00","4,288.20","4,230.05","4,268.85","4,276.65","4,267.97","16,70,944","7,13,15,39,607.80","1,58,372","11,14,673","66.71"
"TCS","EQ","29-Nov-2024","4,244.90","4,220.00","4,298.70","4,195.65","4,266.00","4,270.85","4,262.53","20,17,425","8,59,93,33,668.25","1,33,480","12,06,191","59.79"
"TCS","EQ","28-Nov-2024","4,332.55","4,319.00","4,339.95","4,233.00","4,250.80","4,244.90","4,265.99","25,58,544","10,91,47,33,802.80","1,65,049","15,39,671","60.18"
"TCS","EQ","27-Nov-2024","4,352.70","4,358.95","4,377.40","4,324.05","4,332.95","4,332.55","4,348.89","15,58,993","6,77,98,87,252.40","1,18,269","9,48,396","60.83"
"TCS","EQ","26-Nov-2024","4,315.10","4,321.05","4,366.60","4,310.00","4,351.00","4,352.70","4,337.42","20,60,669","8,93,79,80,540.10","1,56,578","14,04,367","68.15"
"TCS","EQ","25-Nov-2024","4,244.60","4,280.00","4,328.10","4,252.20","4,320.00","4,315.10","4,303.42","40,52,167","17,43,81,78,815.15","1,54,060","28,98,609","71.53"
"TCS","EQ","22-Nov-2024","4,072.85","4,071.00","4,254.95","4,054.00","4,221.95","4,244.60","4,186.15","30,96,553","12,96,26,40,957.15","1,63,715","18,48,709","59.70"
"TCS","EQ","21-Nov-2024","4,039.55","4,044.90","4,092.45","4,024.00","4,068.00","4,072.85","4,058.28","23,84,347","9,67,63,46,995.65","1,58,009","13,67,616","57.36"
"TCS","EQ","19-Nov-2024","4,019.50","4,019.90","4,132.15","4,014.10","4,042.00","4,039.55","4,080.53","17,76,233","7,24,79,68,687.60","1,33,137","10,42,954","58.72"
"TCS","EQ","18-Nov-2024","4,145.90","4,213.00","4,213.00","3,990.20","4,017.15","4,019.50","4,071.97","33,13,944","13,49,42,96,959.70","1,78,320","18,93,074","57.12"
"TCS","EQ","14-Nov-2024","4,150.35","4,135.00","4,160.00","4,116.45","4,148.00","4,145.90","4,142.32","18,25,432","7,56,15,31,479.90","1,65,379","11,22,028","61.47"
"TCS","EQ","13-Nov-2024","4,197.40","4,178.10","4,196.75","4,131.05","4,151.65","4,150.35","4,155.05","10,98,813","4,56,56,28,216.20","1,14,945","7,02,561","63.94"
"TCS","EQ","12-Nov-2024","4,198.70","4,216.00","4,218.00","4,164.35","4,180.00","4,197.40","4,195.93","15,87,640","6,66,16,21,166.75","1,02,025","11,06,602","69.70"
"TCS","EQ","11-Nov-2024","4,147.00","4,128.20","4,234.30","4,117.65","4,186.50","4,198.70","4,195.46","14,06,487","5,90,08,64,157.10","1,49,144","7,41,937","52.75"
"TCS","EQ","08-Nov-2024","4,150.90","4,155.00","4,169.75","4,117.65","4,135.65","4,147.00","4,141.50","16,48,039","6,82,53,48,802.40","1,39,776","9,45,596","57.38"
"TCS","EQ","07-Nov-2024","4,139.65","4,169.70","4,205.80","4,085.05","4,146.00","4,150.90","4,144.54","37,24,349","15,43,57,05,018.25","1,89,460","25,79,748","69.27"
"TCS","EQ","06-Nov-2024","3,971.35","4,003.60","4,149.80","3,975.25","4,143.00","4,139.65","4,102.32","37,92,017","15,55,60,64,937.35","2,33,333","24,91,090","65.69"
"TCS","EQ","05-Nov-2024","3,964.15","3,941.10","3,986.00","3,941.10","3,971.55","3,971.35","3,969.47","9,67,590","3,84,08,20,731.70","92,042","5,52,605","57.11"
"TCS","EQ","04-Nov-2024","3,984.20","3,966.30","3,991.90","3,913.25","3,967.00","3,964.15","3,950.51","22,69,192","8,96,44,63,071.95","1,99,030","14,90,900","65.70"
"TCS","EQ","01-Nov-2024","3,968.45","3,989.85","3,998.95","3,976.05","3,983.05","3,984.20","3,987.41","1,54,895","61,76,30,511.60","18,588","82,548","53.29"
"TCS","EQ","31-Oct-2024","4,084.65","4,070.00","4,078.30","3,960.00","3,975.00","3,968.45","3,980.19","37,40,372","14,88,73,81,076.25","2,48,757","24,48,263","65.46"
"TCS","EQ","30-Oct-2024","4,075.25","4,075.00","4,107.00","4,060.05","4,071.20","4,084.65","4,093.47","19,35,002","7,92,08,76,293.30","1,09,837","14,97,222","77.38"
"TCS","EQ","29-Oct-2024","4,090.85","4,095.85","4,103.50","4,060.10","4,080.00","4,075.25","4,075.78","14,45,885","5,89,31,06,996.85","1,01,205","10,15,147","70.21"
"TCS","EQ","28-Oct-2024","4,057.55","4,068.95","4,134.00","4,051.00","4,090.05","4,090.85","4,092.04","15,32,534","6,27,11,97,563.70","95,406","10,50,314","68.53"
"TCS","EQ","25-Oct-2024","4,047.90","4,057.05","4,092.00","4,032.70","4,060.00","4,057.55","4,063.37","17,59,676","7,15,02,08,882.35","1,32,353","9,64,642","54.82"
"TCS","EQ","24-Oct-2024","4,066.25","4,004.00","4,079.00","4,004.00","4,050.00","4,047.90","4,048.73","26,76,744","10,83,74,00,632.35","1,11,747","19,48,709","72.80"
"TCS","EQ","23-Oct-2024","4,015.50","3,999.60","4,113.55","3,995.15","4,065.15","4,066.25","4,069.32","19,66,476","8,00,22,29,160.45","1,29,950","11,91,908","60.61"
"TCS","EQ","22-Oct-2024","4,079.85","4,066.00","4,089.80","4,006.35","4,020.00","4,015.50","4,054.80","19,28,049","7,81,78,58,767.15","1,78,215","13,41,203","69.56"
"TCS","EQ","21-Oct-2024","4,123.05","4,132.60","4,139.95","4,070.00","4,071.00","4,079.85","4,096.64","15,95,450","6,53,59,79,616.10","1,18,454","10,55,061","66.13"
"TCS","EQ","18-Oct-2024","4,109.00","4,090.00","4,146.15","4,080.00","4,130.50","4,123.05","4,121.27","23,61,000","9,73,03,15,576.70","1,60,733","12,97,484","54.95"
"TCS","EQ","17-Oct-2024","4,094.95","4,112.80","4,129.95","4,092.95","4,111.25","4,109.00","4,108.84","25,22,659","10,36,51,90,148.65","2,15,233","18,79,351","74.50"
"TCS","EQ","16-Oct-2024","4,116.80","4,085.00","4,115.00","4,067.20","4,094.00","4,094.95","4,089.04","23,59,151","9,64,66,55,679.40","1,92,691","16,11,752","68.32"
"TCS","EQ","15-Oct-2024","4,136.65","4,131.05","4,169.95","4,095.00","4,119.00","4,116.80","4,119.31","27,59,474","11,36,71,23,225.35","1,54,340","20,22,225","73.28"
"TCS","EQ","14-Oct-2024","4,149.20","4,140.00","4,165.40","4,122.20","4,139.00","4,136.65","4,144.11","21,37,590","8,85,83,98,067.15","1,40,166","14,14,698","66.18"
"TCS","EQ","11-Oct-2024","4,227.40","4,143.00","4,241.95","4,112.45","4,146.00","4,149.20","4,164.41","57,59,183","23,98,35,86,815.70","3,77,816","29,42,450","51.09"
"TCS","EQ","10-Oct-2024","4,252.95","4,253.25","4,293.85","4,198.60","4,227.90","4,227.40","4,242.82","23,78,875","10,09,31,43,863.45","1,76,710","12,19,923","51.28"
"TCS","EQ","09-Oct-2024","4,253.25","4,260.00","4,295.00","4,246.70","4,258.95","4,252.95","4,267.11","10,82,504","4,61,91,61,345.70","1,02,574","5,96,826","55.13"
"TCS","EQ","08-Oct-2024","4,272.85","4,272.60","4,279.40","4,203.95","4,259.40","4,253.25","4,239.02","15,41,867","6,53,60,12,531.70","1,63,898","9,04,607","58.67"
"TCS","EQ","07-Oct-2024","4,252.25","4,273.90","4,297.25","4,229.40","4,274.00","4,272.85","4,263.80","14,72,619","6,27,89,60,109.95","1,17,843","9,40,293","63.85"
"TCS","EQ","04-Oct-2024","4,232.75","4,225.00","4,298.00","4,224.05","4,251.90","4,252.25","4,256.15","29,65,463","12,62,14,65,329.55","1,94,588","14,74,539","49.72"
"TCS","EQ","03-Oct-2024","4,287.90","4,262.60","4,279.00","4,210.00","4,232.50","4,232.75","4,233.39","33,50,119","14,18,23,64,569.60","1,68,212","22,93,281","68.45"
"TCS","EQ","01-Oct-2024","4,268.50","4,255.55","4,295.75","4,242.95","4,283.25","4,287.90","4,271.73","18,23,365","7,78,89,15,830.70","1,21,772","10,82,513","59.37"
"TCS","EQ","30-Sep-2024","4,308.70","4,286.90","4,298.75","4,260.05","4,271.00","4,268.50","4,272.29","25,03,416","10,69,53,20,177.30","2,12,084","19,80,983","79.13"
"TCS","EQ","27-Sep-2024","4,292.50","4,335.00","4,378.00","4,300.05","4,305.00","4,308.70","4,327.38","30,12,477","13,03,61,44,375.45","2,31,071","16,29,655","54.10"
"TCS","EQ","26-Sep-2024","4,274.75","4,260.00","4,316.80","4,260.00","4,295.00","4,292.50","4,288.28","39,64,251","16,99,98,20,745.85","1,85,888","27,44,141","69.22"
"TCS","EQ","25-Sep-2024","4,271.30","4,252.35","4,289.60","4,240.00","4,275.35","4,274.75","4,263.61","27,13,073","11,56,74,83,701.95","1,53,942","20,71,060","76.34"
"TCS","EQ","24-Sep-2024","4,268.50","4,251.65","4,291.00","4,240.00","4,282.00","4,271.30","4,265.03","30,12,026","12,84,63,72,402.70","1,40,428","24,25,914","80.54"
"TCS","EQ","23-Sep-2024","4,284.90","4,300.00","4,309.40","4,253.00","4,266.05","4,268.50","4,270.40","17,02,319","7,26,95,88,108.95","1,69,788","10,44,526","61.36"
